id,id_localidad,nombre,id_provincia,provincia_nombre
loc_14337,14337,PAREDES,17,SALTA
loc_14338,14338,PEÑALVA,17,SALTA
loc_14339,14339,RIO ANCHO,17,SALTA
loc_14340,14340,SALTA,17,SALTA
loc_14341,14341,VILLA SAN LORENZO,17,SALTA
loc_14342,14342,20 DE FEBRERO,17,SALTA
loc_14343,14343,ABLOME,17,SALTA
loc_14344,14344,AMPASCACHI,17,SALTA
loc_14345,14345,BELLA VISTA,17,SALTA
loc_14346,14346,CABRA CORRAL DIQUE,17,SALTA
loc_14347,14347,CASTAÑARES,17,SALTA
loc_14348,14348,CORONEL MOLDES,17,SALTA
loc_14350,14350,EL CARANCHO,17,SALTA
loc_14351,14351,EL CARMEN,17,SALTA
loc_14352,14352,EL CRESTON,17,SALTA
loc_14353,14353,ENTRE RIOS,17,SALTA
loc_14355,14355,GUALIANA,17,SALTA
loc_14356,14356,KILOMETRO 1176 300,17,SALTA
loc_14357,14357,LA ARGENTINA,17,SALTA
loc_14358,14358,LA ARMONIA,17,SALTA
loc_14359,14359,LA BODEGA,17,SALTA
loc_14360,14360,LA BODEGUITA,17,SALTA
loc_14361,14361,LA COSTA,17,SALTA
loc_14362,14362,LA REPRESA,17,SALTA
loc_14363,14363,LA VIÑA,17,SALTA
loc_14364,14364,LAS CAÑAS,17,SALTA
loc_14365,14365,LAS LECHUZAS,17,SALTA
loc_14366,14366,LAS MERCEDES,17,SALTA
loc_14367,14367,OSMA,17,SALTA
loc_14368,14368,PASO DEL RIO,17,SALTA
loc_14369,14369,PEÑAS AZULES,17,SALTA
loc_14370,14370,PIEDRAS MORADAS,17,SALTA
loc_14371,14371,PUENTE DE DIAZ,17,SALTA
loc_14372,14372,QUISCA LORO,17,SALTA
loc_14373,14373,RETIRO,17,SALTA
loc_14374,14374,SALADILLO DE OSMA,17,SALTA
loc_14375,14375,SAN ANTONIO LA VIÑA,17,SALTA
loc_14376,14376,SAN NICOLAS,17,SALTA
loc_14377,14377,SAN ROQUE,17,SALTA
loc_14378,14378,SAN VICENTE,17,SALTA
loc_14379,14379,SANTA MARIA,17,SALTA
loc_14380,14380,SAUCE ALEGRE,17,SALTA
loc_14381,14381,SEVILLAR,17,SALTA
loc_14382,14382,SIÑUNTO,17,SALTA
loc_14383,14383,TALAPAMPA,17,SALTA
loc_14384,14384,TRES ACEQUIAS,17,SALTA
loc_14385,14385,AGUA SUCIA,17,SALTA
loc_14386,14386,ALGARROBAL,17,SALTA
loc_14387,14387,ALTO ALEGRE,17,SALTA
loc_14388,14388,APOLINARIO SARAVIA,17,SALTA
loc_14389,14389,ARITA,17,SALTA
loc_14390,14390,BARREALITO,17,SALTA
loc_14391,14391,CABEZA DE ANTA,17,SALTA
loc_14392,14392,CAMPO ALEGRE,17,SALTA
loc_14393,14393,CARRERAS,17,SALTA
loc_14394,14394,CEIBALITO,17,SALTA
loc_14395,14395,CHAÑAR MUYO,17,SALTA
loc_14396,14396,CHORROARIN,17,SALTA
loc_14397,14397,COLONIA HURLINGHAM,17,SALTA
loc_14398,14398,CORONEL MOLLINEDO,17,SALTA
loc_14399,14399,CORONEL OLLEROS,17,SALTA
loc_14400,14400,CORONEL VIDT,17,SALTA
loc_14401,14401,DIVISADERO,17,SALTA
loc_14402,14402,EBRO,17,SALTA
loc_14403,14403,EL ALGARROBAL,17,SALTA
loc_14404,14404,EL ARENAL,17,SALTA
loc_14405,14405,EL BORDO,17,SALTA
loc_14406,14406,EL CARMEN,17,SALTA
loc_14407,14407,EL CARRIZAL,17,SALTA
loc_14408,14408,EL JARAVI,17,SALTA
loc_14409,14409,EL LIBANO,17,SALTA
loc_14410,14410,EL MANANTIAL,17,SALTA
loc_14411,14411,EL NARANJO,17,SALTA
loc_14412,14412,EL PACARA,17,SALTA
loc_14413,14413,EL PERICOTE,17,SALTA
loc_14414,14414,EL PORVENIR,17,SALTA
loc_14415,14415,EL QUEBRACHAL,17,SALTA
loc_14416,14416,EL REY,17,SALTA
loc_14417,14417,EL SIMBOLAR,17,SALTA
loc_14418,14418,EL VENCIDO,17,SALTA
loc_14419,14419,EL YESO,17,SALTA
loc_14420,14420,ESPINILLO,17,SALTA
loc_14421,14421,ESQUINA,17,SALTA
loc_14422,14422,ESTANCIA VIEJA,17,SALTA
loc_14423,14423,FINCA LA CHINA,17,SALTA
loc_14424,14424,FINCA MISION ZENTA,17,SALTA
loc_14425,14425,FLORESTA,17,SALTA
loc_14426,14426,FUERTE EL PITO,17,SALTA
loc_14427,14427,GAONA,17,SALTA
loc_14428,14428,GENERAL PIZARRO,17,SALTA
loc_14429,14429,GONZALEZ,17,SALTA
loc_14430,14430,JOAQUIN V GONZALEZ,17,SALTA
loc_14431,14431,KILOMETRO 1088,17,SALTA
loc_14432,14432,KILOMETRO 1104,17,SALTA
loc_14433,14433,KILOMETRO 1152,17,SALTA
loc_14434,14434,LA CUESTITA ANTA,17,SALTA
loc_14435,14435,LA ESPERANZA,17,SALTA
loc_14436,14436,LA LOMITA,17,SALTA
loc_14437,14437,LA MANGA,17,SALTA
loc_14438,14438,LAGUNA BLANCA,17,SALTA
loc_14439,14439,LAGUNA VERDE,17,SALTA
loc_14440,14440,LAGUNITA,17,SALTA
loc_14441,14441,LAS BATEAS,17,SALTA
loc_14442,14442,LAS BLANCAS,17,SALTA
loc_14443,14443,LAS CAÑAS,17,SALTA
loc_14444,14444,LAS FLACAS,17,SALTA
loc_14445,14445,LAS FLECHAS,17,SALTA
loc_14446,14446,LAS FLORES,17,SALTA
loc_14447,14447,LAS HECHERAS,17,SALTA
loc_14448,14448,LAS LAJITAS,17,SALTA
loc_14449,14449,LAS PALMAS,17,SALTA
loc_14450,14450,LAS TORTUGAS,17,SALTA
loc_14451,14451,LAS VATEAS,17,SALTA
loc_14452,14452,LAS VIBORAS,17,SALTA
loc_14453,14453,LIMONCITO,17,SALTA
loc_14454,14454,LLUCHA,17,SALTA
loc_14455,14455,LOS CHIFLES,17,SALTA
loc_14456,14456,LOS MOLLINEDOS,17,SALTA
loc_14457,14457,LOS NOGALES,17,SALTA
loc_14458,14458,LUIS BURELA,17,SALTA
loc_14459,14459,MACAPILLO,17,SALTA
loc_14460,14460,MANGA VIEJA,17,SALTA
loc_14461,14461,MEDIA LUNA,17,SALTA
loc_14462,14462,MINAS YPF,17,SALTA
loc_14463,14463,MIRAFLORES,17,SALTA
loc_14464,14464,MOLLE POZO,17,SALTA
loc_14465,14465,MONASTERIOS,17,SALTA
loc_14466,14466,NUESTRA SEÑORA DE TALAVERA,17,SALTA
loc_14467,14467,PALERMO,17,SALTA
loc_14468,14468,PALO A PIQUE,17,SALTA
loc_14469,14469,PASO DE LA CRUZ,17,SALTA
loc_14470,14470,PASO DE LAS CARRETAS,17,SALTA
loc_14471,14471,PASO LA CRUZ,17,SALTA
loc_14472,14472,PIQUETE CABADO,17,SALTA
loc_14473,14473,PIQUETE DE ANTA,17,SALTA
loc_14474,14474,POBLACION,17,SALTA
loc_14475,14475,POSO DE ALGARROBO,17,SALTA
loc_14476,14476,POTRERILLO,17,SALTA
loc_14477,14477,POZO CANTADO,17,SALTA
loc_14478,14478,POZO DEL GREAL,17,SALTA
loc_14479,14479,POZO GRANDE,17,SALTA
loc_14480,14480,POZO VERDE,17,SALTA
loc_14481,14481,PRINGLES,17,SALTA
loc_14482,14482,PUERTA BLANCA,17,SALTA
loc_14483,14483,PULI,17,SALTA
loc_14484,14484,QUEBRACHAL,17,SALTA
loc_14485,14485,RIO DEL VALLE,17,SALTA
loc_14486,14486,ROCA,17,SALTA
loc_14487,14487,ROSARIO DEL DORADO,17,SALTA
loc_14488,14488,SALADILLO,17,SALTA
loc_14489,14489,SALADILLO DE JUAREZ,17,SALTA
loc_14490,14490,SALTA FORESTAL KILOMETRO 50,17,SALTA
loc_14491,14491,SAN FERNANDO,17,SALTA
loc_14492,14492,SAN GABRIEL,17,SALTA
loc_14493,14493,SAN IGNACIO,17,SALTA
loc_14494,14494,SAN JORGE,17,SALTA
loc_14495,14495,SAN JUAN,17,SALTA
loc_14496,14496,SAN LUIS,17,SALTA
loc_14497,14497,SAN MARTIN,17,SALTA
loc_14498,14498,SAN RAMON,17,SALTA
loc_14499,14499,SAN SEBASTIAN,17,SALTA
loc_14500,14500,SANTA ANA,17,SALTA
loc_14501,14501,SANTA ROSA,17,SALTA
loc_14502,14502,SANTA ROSA DE ANTA,17,SALTA
loc_14503,14503,SANTA TERESA,17,SALTA
loc_14504,14504,SANTA VICTORIA,17,SALTA
loc_14506,14506,SANTO DOMINGO ANTA,17,SALTA
loc_14507,14507,SAPO QUEMADO,17,SALTA
loc_14508,14508,SAUCE BAJADA,17,SALTA
loc_14509,14509,SAUCE SOLO,17,SALTA
loc_14510,14510,SAUZAL,17,SALTA
loc_14511,14511,SIMBOLAR,17,SALTA
loc_14512,14512,SIMBOLITO,17,SALTA
loc_14513,14513,SUNCHALITO,17,SALTA
loc_14514,14514,TACO PAMPA,17,SALTA
loc_14515,14515,TALA MUYO,17,SALTA
loc_14516,14516,TALAVERA,17,SALTA
loc_14517,14517,TOLLOCHE,17,SALTA
loc_14518,14518,TORO PAMPA,17,SALTA
loc_14519,14519,TOTORAL,17,SALTA
loc_14520,14520,TUNALITO,17,SALTA
loc_14521,14521,VENCIDA,17,SALTA
loc_14522,14522,VIEJA POZO,17,SALTA
loc_14523,14523,VINAL POZO,17,SALTA
loc_14524,14524,VINALITO,17,SALTA
loc_14525,14525,WEISBURG,17,SALTA
loc_14526,14526,YASQUIASME,17,SALTA
loc_14527,14527,BARRIO PARABOLICA,17,SALTA
loc_14528,14528,BUENA VISTA,17,SALTA
loc_14529,14529,CACHI,17,SALTA
loc_14530,14530,CACHI ADENTRO,17,SALTA
loc_14531,14531,EL POTRERO,17,SALTA
loc_14532,14532,ESCALCHI,17,SALTA
loc_14533,14533,FINCA BELGRANO,17,SALTA
loc_14534,14534,FUERTE ALTO,17,SALTA
loc_14535,14535,LA PAYA,17,SALTA
loc_14536,14536,LAS ARCAS,17,SALTA
loc_14537,14537,LAS CORTADERAS,17,SALTA
loc_14538,14538,LAS PAILAS,17,SALTA
loc_14539,14539,LAS TRANCAS,17,SALTA
loc_14540,14540,OJO DE AGUA,17,SALTA
loc_14541,14541,PALERMO OESTE,17,SALTA
loc_14542,14542,PAYOGASTA,17,SALTA
loc_14543,14543,PIUL,17,SALTA
loc_14544,14544,POTRERO,17,SALTA
loc_14545,14545,PUEBLO VIEJO,17,SALTA
loc_14546,14546,PUERTA DE LA PAYA,17,SALTA
loc_14547,14547,PUIL,17,SALTA
loc_14548,14548,PUNTA DE AGUA,17,SALTA
loc_14549,14549,RIO BLANCO,17,SALTA
loc_14550,14550,RIO TORO,17,SALTA
loc_14551,14551,RUMIHUASI,17,SALTA
loc_14552,14552,SAN JOSE DE COLTE,17,SALTA
loc_14553,14553,SAN JOSE DE ESCALCHI,17,SALTA
loc_14555,14555,VALLECITO,17,SALTA
loc_14556,14556,ACHARAS,17,SALTA
loc_14557,14557,ALGARROBAL VIEJO,17,SALTA
loc_14558,14558,ALTO DEL MISTOL,17,SALTA
loc_14559,14559,ARROCERO ITALIANO,17,SALTA
loc_14560,14560,BAJO GRANDE,17,SALTA
loc_14561,14561,BAJO GRANDE DESVIO FCGB,17,SALTA
loc_14562,14562,BALDERRAMA,17,SALTA
loc_14563,14563,CAMPO ALEGRE,17,SALTA
loc_14564,14564,CAMPO AZUL,17,SALTA
loc_14565,14565,CHILCAS,17,SALTA
loc_14566,14566,CONCHAS,17,SALTA
loc_14567,14567,CORRAL QUEMADO,17,SALTA
loc_14568,14568,DURAZNO,17,SALTA
loc_14569,14569,EL GALPON,17,SALTA
loc_14570,14570,EL GUANACO,17,SALTA
loc_14571,14571,EL PARQUE,17,SALTA
loc_14572,14572,EL SAUZAL,17,SALTA
loc_14573,14573,EL TUNAL,17,SALTA
loc_14574,14574,EL VALLECITO,17,SALTA
loc_14575,14575,ESTECO EMBARCADERO FCGB,17,SALTA
loc_14576,14576,FINCA ARMONIA,17,SALTA
loc_14577,14577,FINCA ROCCA,17,SALTA
loc_14578,14578,FOGUISTA J F JUAREZ,17,SALTA
loc_14579,14579,HOSTERIA JURAMENTO,17,SALTA
loc_14580,14580,JURAMENTO,17,SALTA
loc_14581,14581,LA AGUADITA,17,SALTA
loc_14582,14582,LA ARMONIA,17,SALTA
loc_14583,14583,LA CARRETERA,17,SALTA
loc_14584,14584,LA COSTOSA,17,SALTA
loc_14585,14585,LA CUESTITA METAN,17,SALTA
loc_14586,14586,LA POBLACION,17,SALTA
loc_14587,14587,LA POSTA,17,SALTA
loc_14588,14588,LAGUNITA NUEVA POBLACION,17,SALTA
loc_14589,14589,LAS ACHERAS,17,SALTA
loc_14590,14590,LAS CUESTITAS,17,SALTA
loc_14591,14591,LAS DELICIAS,17,SALTA
loc_14592,14592,LAS JUNTAS,17,SALTA
loc_14593,14593,LOS BAÑADOS,17,SALTA
loc_14594,14594,LOS ROSALES,17,SALTA
loc_14595,14595,LUMBRERAS,17,SALTA
loc_14596,14596,METAN,17,SALTA
loc_14597,14597,METAN VIEJO,17,SALTA
loc_14598,14598,MIRAFLORES,17,SALTA
loc_14599,14599,MIRAFLORES M,17,SALTA
loc_14600,14600,NOGALITO,17,SALTA
loc_14601,14601,OVEJERIA,17,SALTA
loc_14602,14602,PASO DE BALDERRAMA,17,SALTA
loc_14603,14603,PASO DEL DURAZNO,17,SALTA
loc_14604,14604,PASTEADERO,17,SALTA
loc_14605,14605,PERU,17,SALTA
loc_14606,14606,PIQUETE DE ANTA,17,SALTA
loc_14607,14607,POBLACION,17,SALTA
loc_14608,14608,POBLACION DE ORTEGA,17,SALTA
loc_14609,14609,POTRERO,17,SALTA
loc_14610,14610,PUNTA DEL AGUA,17,SALTA
loc_14611,14611,QUESERA,17,SALTA
loc_14612,14612,RIO PIEDRAS,17,SALTA
loc_14613,14613,ROSALES,17,SALTA
loc_14614,14614,SACHA PERA,17,SALTA
loc_14615,14615,SAN JAVIER,17,SALTA
loc_14616,14616,SAN JOSE DE ORQUERAS,17,SALTA
loc_14617,14617,SANTA ELENA,17,SALTA
loc_14618,14618,SCHNEIDEWIND,17,SALTA
loc_14619,14619,TALA MUYO,17,SALTA
loc_14620,14620,TALAS,17,SALTA
loc_14621,14621,TUNALITO,17,SALTA
loc_14622,14622,VERA CRUZ,17,SALTA
loc_14623,14623,YATASTO,17,SALTA
loc_14624,14624,ACOSTA,17,SALTA
loc_14625,14625,BODEGUITA,17,SALTA
loc_14626,14626,CAMPOS DE ALEMANIA,17,SALTA
loc_14627,14627,CARAHUASI,17,SALTA
loc_14628,14628,CERRO ALEMANIA,17,SALTA
loc_14629,14629,CEVILAR,17,SALTA
loc_14630,14630,COROPAMPA,17,SALTA
loc_14631,14631,DURAZNO,17,SALTA
loc_14632,14632,EL ACHERAL,17,SALTA
loc_14633,14633,EL FRAILE,17,SALTA
loc_14634,14634,EL OBELISCO,17,SALTA
loc_14635,14635,EL SAPO,17,SALTA
loc_14636,14636,FINCA EL CARMEN,17,SALTA
loc_14637,14637,GUACHIPAS,17,SALTA
loc_14638,14638,LA COSTA,17,SALTA
loc_14639,14639,LA FLORIDA,17,SALTA
loc_14640,14640,LA PAMPA,17,SALTA
loc_14641,14641,LA POBLACION,17,SALTA
loc_14642,14642,LAS CURTIEMBRES,17,SALTA
loc_14643,14643,LAS JUNTAS DE ALEMANIA,17,SALTA
loc_14644,14644,LOS CASTILLOS,17,SALTA
loc_14645,14645,LOS CHURQUIS,17,SALTA
loc_14646,14646,LOS SAUCES,17,SALTA
loc_14647,14647,MORALES,17,SALTA
loc_14648,14648,PAMPA GRANDE,17,SALTA
loc_14649,14649,POTRERILLOS,17,SALTA
loc_14650,14650,REDONDO,17,SALTA
loc_14651,14651,RIO ALEMANIA,17,SALTA
loc_14652,14652,SANTA BARBARA,17,SALTA
loc_14653,14653,SANTA ELENA,17,SALTA
loc_14654,14654,SAUCE,17,SALTA
loc_14655,14655,SAUCE REDONDO,17,SALTA
loc_14656,14656,TIPA SOLA,17,SALTA
loc_14657,14657,TRES CRUCES,17,SALTA
loc_14658,14658,VAQUERIA,17,SALTA
loc_14659,14659,VAQUERIA LOS SAUCES,17,SALTA
loc_14660,14660,ALEM,17,SALTA
loc_14661,14661,BARADERO,17,SALTA
loc_14662,14662,CEIBAL,17,SALTA
loc_14663,14663,EL BRETE,17,SALTA
loc_14664,14664,EL CUIBAL,17,SALTA
loc_14665,14665,EL ESPINAL,17,SALTA
loc_14666,14666,EL JARDIN,17,SALTA
loc_14667,14667,EL NARANJO,17,SALTA
loc_14668,14668,EL SUNCHAL,17,SALTA
loc_14669,14669,EL TALA,17,SALTA
loc_14670,14670,EL TALA EST R DE LOS LLANOS,17,SALTA
loc_14671,14671,LA ASUNCION,17,SALTA
loc_14673,14673,LA MARAVILLA,17,SALTA
loc_14674,14674,LA POBLACION,17,SALTA
loc_14675,14675,LOS MOGOTES,17,SALTA
loc_14676,14676,MIRAFLORES,17,SALTA
loc_14677,14677,OVEJERO,17,SALTA
loc_14678,14678,POTRERILLOS,17,SALTA
loc_14679,14679,RUIZ DE LOS LLANOS,17,SALTA
loc_14680,14680,SALAZAR,17,SALTA
loc_14681,14681,SAN PEDRO DE ARANDA,17,SALTA
loc_14682,14682,ABRA DEL GALLO,17,SALTA
loc_14683,14683,ACAZOQUE,17,SALTA
loc_14684,14684,CAIPE,17,SALTA
loc_14685,14685,CAUCHARI,17,SALTA
loc_14686,14686,CHACHAS,17,SALTA
loc_14687,14687,CHUCULAQUI,17,SALTA
loc_14688,14688,ESTACION CACHIÑAL,17,SALTA
loc_14689,14689,GRANDES PASTOS,17,SALTA
loc_14690,14690,INCACHULI,17,SALTA
loc_14691,14691,JUNCAL,17,SALTA
loc_14692,14692,JUNCALITO,17,SALTA
loc_14693,14693,KILOMETRO 1369,17,SALTA
loc_14694,14694,KILOMETRO 1373,17,SALTA
loc_14695,14695,KILOMETRO 1424,17,SALTA
loc_14696,14696,LAGUNA SECA,17,SALTA
loc_14697,14697,LOS COLORADOS,17,SALTA
loc_14698,14698,MINA JULIO,17,SALTA
loc_14699,14699,MINA LA CASUALIDAD,17,SALTA
loc_14700,14700,MINA TINCALAYA,17,SALTA
loc_14701,14701,MUÑANO KILOMETRO 1308,17,SALTA
loc_14702,14702,OLACAPATO CHICO,17,SALTA
loc_14703,14703,OLACAPATO GRANDE,17,SALTA
loc_14704,14704,PARAJE CERRO NEGRO,17,SALTA
loc_14705,14705,PARAJE CORTADERAS,17,SALTA
loc_14706,14706,PARAJE ESQUINA DE GUARDIA,17,SALTA
loc_14707,14707,PARAJE LAS CUEVAS,17,SALTA
loc_14708,14708,PARAJE MINA CONCORDIA,17,SALTA
loc_14709,14709,PARAJE MORRO COLORADO,17,SALTA
loc_14710,14710,PARAJE NACIMIENTOS,17,SALTA
loc_14711,14711,PARAJE OLACAPATO,17,SALTA
loc_14712,14712,PARAJE PASTOS GRANDES,17,SALTA
loc_14713,14713,PARAJE PIRCAS,17,SALTA
loc_14714,14714,PARAJE PIZCUNO,17,SALTA
loc_14715,14715,PARAJE UNCURU,17,SALTA
loc_14716,14716,POTRERILLOS,17,SALTA
loc_14717,14717,POTRERO DE POYOGASTA,17,SALTA
loc_14718,14718,QUEBRADA DEL AGUA,17,SALTA
loc_14719,14719,SALADILLO,17,SALTA
loc_14720,14720,SALAR DE POCITOS,17,SALTA
loc_14721,14721,SALAR DEL HOMBRE MUERTO,17,SALTA
loc_14722,14722,SAN ANTONIO DE LOS COBRES,17,SALTA
loc_14723,14723,SOCOMPA,17,SALTA
loc_14724,14724,STA ROSA DE LOS PASTOS GRANDES,17,SALTA
loc_14725,14725,TACA TACA ESTACION FCGB,17,SALTA
loc_14726,14726,TOLAR CHICO,17,SALTA
loc_14727,14727,TOLAR GRANDE,17,SALTA
loc_14728,14728,UNQUILLAL EMBARCADERO FCGB,17,SALTA
loc_14729,14729,VEGA DE ARIZARO,17,SALTA
loc_14730,14730,CEBADOS,17,SALTA
loc_14731,14731,CERRILLOS,17,SALTA
loc_14732,14732,COLON,17,SALTA
loc_14733,14733,EL COLEGIO,17,SALTA
loc_14734,14734,EL HUAICO,17,SALTA
loc_14735,14735,EL LEONCITO,17,SALTA
loc_14736,14736,FINCA CAMINO A COLON,17,SALTA
loc_14737,14737,FINCA CAMINO VALLISIOS,17,SALTA
loc_14738,14738,FINCA COLON,17,SALTA
loc_14739,14739,FINCA EL COLEGIO,17,SALTA
loc_14740,14740,HUMAITA,17,SALTA
loc_14741,14741,ISLA DE LA CANDELARIA,17,SALTA
loc_14742,14742,KILOMETRO 1156,17,SALTA
loc_14743,14743,LA CANDELARIA,17,SALTA
loc_14744,14744,LA FALDA,17,SALTA
loc_14745,14745,LA FAMA,17,SALTA
loc_14746,14746,LA ISLA,17,SALTA
loc_14747,14747,LA MERCED,17,SALTA
loc_14748,14748,LAS BLANCAS,17,SALTA
loc_14749,14749,LAS PALMAS,17,SALTA
loc_14750,14750,LAS PIRCAS,17,SALTA
loc_14751,14751,LAS TIENDITAS,17,SALTA
loc_14752,14752,LOS ALAMOS,17,SALTA
loc_14753,14753,OLMOS,17,SALTA
loc_14754,14754,PARAJE ZANJON,17,SALTA
loc_14755,14755,PIEDEMONTE,17,SALTA
loc_14756,14756,RIO ANCHO,17,SALTA
loc_14757,14757,RODEOS,17,SALTA
loc_14758,14758,SAN AGUSTIN,17,SALTA
loc_14759,14759,SAN CLEMENTE,17,SALTA
loc_14760,14760,SAN GERONIMO,17,SALTA
loc_14761,14761,SAN MARTIN,17,SALTA
loc_14762,14762,SAN MIGUEL,17,SALTA
loc_14763,14763,SANTA ELENA,17,SALTA
loc_14764,14764,SUMALAO,17,SALTA
loc_14765,14765,VILLA LOS TARCOS,17,SALTA
loc_14766,14766,ZANJON,17,SALTA
loc_14767,14767,AMBLAYO,17,SALTA
loc_14768,14768,ANGASTACO,17,SALTA
loc_14769,14769,ANGOSTURA,17,SALTA
loc_14770,14770,ANIMANA,17,SALTA
loc_14771,14771,BARRIAL,17,SALTA
loc_14772,14772,BUENA VISTA,17,SALTA
loc_14773,14773,CORRALITO,17,SALTA
loc_14774,14774,ISONZA,17,SALTA
loc_14775,14775,JACIMANA,17,SALTA
loc_14776,14776,LA ARCADIA,17,SALTA
loc_14777,14777,LA CABAÑA,17,SALTA
loc_14778,14778,LA MERCED,17,SALTA
loc_14779,14779,LA VIÑA,17,SALTA
loc_14780,14780,LAS VIÑAS,17,SALTA
loc_14781,14781,LOS SAUCES,17,SALTA
loc_14782,14782,MINA DON OTTO,17,SALTA
loc_14783,14783,MONTE VIEJO,17,SALTA
loc_14784,14784,PALO PINTADO,17,SALTA
loc_14785,14785,PAYOGASTILLA,17,SALTA
loc_14786,14786,PUCARA,17,SALTA
loc_14787,14787,RUMIUARCO,17,SALTA
loc_14788,14788,SAN ANTONIO,17,SALTA
loc_14789,14789,SAN CARLOS,17,SALTA
loc_14790,14790,SAN FELIPE,17,SALTA
loc_14791,14791,SAN LUCAS,17,SALTA
loc_14792,14792,SAN RAFAEL,17,SALTA
loc_14793,14793,SANTA ROSA,17,SALTA
loc_14794,14794,SIMBOLAR,17,SALTA
loc_14795,14795,TONCO,17,SALTA
loc_14796,14796,AGUA VERDE,17,SALTA
loc_14797,14797,AGUAS MUERTAS,17,SALTA
loc_14798,14798,ALGARROBAL,17,SALTA
loc_14799,14799,ALTO DE LA SIERRA,17,SALTA
loc_14800,14800,ALTO VERDE,17,SALTA
loc_14801,14801,AMBERES,17,SALTA
loc_14802,14802,BALBUENA,17,SALTA
loc_14803,14803,BELGRANO FORTIN 2,17,SALTA
loc_14804,14804,BELLA VISTA,17,SALTA
loc_14805,14805,BUENA FE,17,SALTA
loc_14806,14806,CAMPO ARGENTINO,17,SALTA
loc_14807,14807,CAMPO LARGO,17,SALTA
loc_14808,14808,CAPITAN JUAN PAGE,17,SALTA
loc_14809,14809,CHIRETE,17,SALTA
loc_14810,14810,CIERVO CANSADO,17,SALTA
loc_14811,14811,CNEL JUAN SOLA EST MORILLO,17,SALTA
loc_14812,14812,COLONIA BUENAVENTURA,17,SALTA
loc_14813,14813,DOS YUCHANES,17,SALTA
loc_14814,14814,EL BREAL,17,SALTA
loc_14816,14816,EL COLGADO,17,SALTA
loc_14817,14817,EL DESTIERRO,17,SALTA
loc_14818,14818,EL ESPINILLO,17,SALTA
loc_14819,14819,EL MIRADOR,17,SALTA
loc_14820,14820,EL ÑATO,17,SALTA
loc_14821,14821,EL PERTIGO,17,SALTA
loc_14822,14822,EL SOLDADITO,17,SALTA
loc_14823,14823,EL SUNCHAL,17,SALTA
loc_14824,14824,EL TALAR,17,SALTA
loc_14825,14825,EL TARTAGAL,17,SALTA
loc_14826,14826,EL TUNALITO,17,SALTA
loc_14827,14827,EL YACON,17,SALTA
loc_14829,14829,EL ZAPALLO,17,SALTA
loc_14830,14830,FORTIN FRIAS,17,SALTA
loc_14831,14831,HITO 1,17,SALTA
loc_14832,14832,LA ASUNCION,17,SALTA
loc_14833,14833,LA CANCHA,17,SALTA
loc_14834,14834,LA CHINA,17,SALTA
loc_14835,14835,LA CURVA,17,SALTA
loc_14836,14836,LA ENTRADA,17,SALTA
loc_14837,14837,LA ESPERANZA,17,SALTA
loc_14838,14838,LA ESQUINITA,17,SALTA
loc_14839,14839,LA MARAVILLA,17,SALTA
loc_14840,14840,LA MONTAÑA,17,SALTA
loc_14841,14841,LA MORA,17,SALTA
loc_14842,14842,LA TABLADA,17,SALTA
loc_14843,14843,LA UNION,17,SALTA
loc_14844,14844,LAS BOLSAS,17,SALTA
loc_14845,14845,LAS CAÑITAS,17,SALTA
loc_14846,14846,LAS CONCHAS,17,SALTA
loc_14847,14847,LAS HORQUETAS,17,SALTA
loc_14848,14848,LAS LLAVES,17,SALTA
loc_14849,14849,LAS VERTIENTES,17,SALTA
loc_14850,14850,LOS BLANCOS,17,SALTA
loc_14851,14851,LOS RANCHILLOS,17,SALTA
loc_14852,14852,MADREJON,17,SALTA
loc_14853,14853,MARTIN GARCIA,17,SALTA
loc_14854,14854,MEDIA LUNA,17,SALTA
loc_14855,14855,MISION LA PAZ,17,SALTA
loc_14856,14856,MISION SANTA LUCIA,17,SALTA
loc_14857,14857,MISIONES,17,SALTA
loc_14858,14858,MISTOL MAREADO,17,SALTA
loc_14859,14859,MOLLINEDO,17,SALTA
loc_14860,14860,PALMARCITO,17,SALTA
loc_14861,14861,PALO SANTO,17,SALTA
loc_14862,14862,PARAISO,17,SALTA
loc_14863,14863,PARAMAMAYA,17,SALTA
loc_14864,14864,PASO EL MILAGRO SAN ANICETO,17,SALTA
loc_14865,14865,PLUMA DEL PATO,17,SALTA
loc_14866,14866,PORONGAL,17,SALTA
loc_14867,14867,POZO CERCADO,17,SALTA
loc_14868,14868,POZO DEL CHAÑAR,17,SALTA
loc_14869,14869,POZO DEL CUICO,17,SALTA
loc_14870,14870,POZO DEL PATO,17,SALTA
loc_14871,14871,POZO DEL SAUCE,17,SALTA
loc_14872,14872,POZO DEL ZORRO,17,SALTA
loc_14873,14873,POZO EL ALGARROBO,17,SALTA
loc_14874,14874,POZO HONDO,17,SALTA
loc_14875,14875,POZO VERDE,17,SALTA
loc_14876,14876,PUERTO DE DIAZ,17,SALTA
loc_14877,14877,PUESTO DE LA VIUDA,17,SALTA
loc_14878,14878,PUESTO DEL PAÑUELO,17,SALTA
loc_14879,14879,PUESTO LA PAZ,17,SALTA
loc_14880,14880,RESISTENCIA,4,CHACO
loc_14881,14881,RIVADAVIA,17,SALTA
loc_14882,14882,SAN AGUSTIN,17,SALTA
loc_14883,14883,SAN BERNARDO,17,SALTA
